ArtifactID,Categoria
com.softwaremill.sttp.client:circe_2.12,Segurança e Gestão
com.softwaremill.sttp.client:circe_2.13,Desenvolvimento de Software
com.softwaremill.sttp.client:core_2.11,Gerenciamento de Dados
com.softwaremill.sttp.client:core_2.12,Segurança e Gestão
com.softwaremill.sttp.client:core_2.13,Desenvolvimento de Software
com.softwaremill.sttp.client:core_sjs0.6_2.12,Web e Aplicações
com.softwaremill.sttp.client:core_sjs0.6_2.13,Web e Aplicações
com.softwaremill.sttp.client:core_sjs1_2.12,Web e Aplicações
com.softwaremill.sttp.client:core_sjs1_2.13,Diversos
com.softwaremill.sttp.client:http4s-backend_2.12,Desenvolvimento de Software
com.softwaremill.sttp.client:http4s-backend_2.13,Desenvolvimento de Software
com.softwaremill.sttp.client:json-common_2.12,Segurança e Gestão
com.softwaremill.sttp.client:json-common_2.13,Segurança e Gestão
com.softwaremill.sttp.client:json4s_2.12,Diversos
com.softwaremill.sttp.client:json4s_2.13,Desenvolvimento de Software
com.softwaremill.sttp.client:okhttp-backend_2.13,Desenvolvimento de Software
com.softwaremill.sttp.model:core_2.11,Segurança e Gestão
com.softwaremill.sttp.model:core_2.12,Segurança e Gestão
com.softwaremill.sttp.model:core_2.13,Segurança e Gestão
com.softwaremill.sttp.model:core_3,Segurança e Gestão
com.softwaremill.sttp.shared:fs2-ce2_2.13,Desenvolvimento de Software
com.softwaremill.sttp.shared:fs2_2.13,Desenvolvimento de Software
com.softwaremill.sttp.tapir:tapir-akka-http-server_2.12,Segurança e Gestão
com.softwaremill.sttp.tapir:tapir-akka-http-server_2.13,Segurança e Gestão
com.softwaremill.sttp.tapir:tapir-apispec-docs_2.12,Segurança e Gestão
com.softwaremill.sttp.tapir:tapir-apispec-docs_2.13,Segurança e Gestão
com.softwaremill.sttp.tapir:tapir-core_2.12,Segurança e Gestão
com.softwaremill.sttp.tapir:tapir-core_2.13,Segurança e Gestão
com.softwaremill.sttp.tapir:tapir-core_3,Diversos
com.softwaremill.sttp.tapir:tapir-derevo_2.12,Segurança e Gestão
com.softwaremill.sttp.tapir:tapir-derevo_2.13,Segurança e Gestão
com.softwaremill.sttp.tapir:tapir-enumeratum_2.12,Segurança e Gestão
com.softwaremill.sttp.tapir:tapir-enumeratum_2.13,Segurança e Gestão
com.softwaremill.sttp.tapir:tapir-files_3,Diversos
com.softwaremill.sttp.tapir:tapir-http4s-server_2.12,Desenvolvimento de Software
com.softwaremill.sttp.tapir:tapir-http4s-server_2.13,Desenvolvimento de Software
com.softwaremill.sttp.tapir:tapir-json-circe_2.12,Segurança e Gestão
com.softwaremill.sttp.tapir:tapir-json-circe_2.13,Desenvolvimento de Software
com.softwaremill.sttp.tapir:tapir-json-circe_3,Desenvolvimento de Software
com.softwaremill.sttp.tapir:tapir-json-upickle_3,Diversos
com.softwaremill.sttp.tapir:tapir-json-zio_3,Gerenciamento de Dados
com.softwaremill.sttp.tapir:tapir-netty-server-loom_3,Desenvolvimento de Software
com.softwaremill.sttp.tapir:tapir-openapi-circe-yaml_2.12,Desenvolvimento de Software
com.softwaremill.sttp.tapir:tapir-openapi-circe-yaml_2.13,Desenvolvimento de Software
com.softwaremill.sttp.tapir:tapir-openapi-circe_2.13,Desenvolvimento de Software
com.softwaremill.sttp.tapir:tapir-openapi-circe_3,Desenvolvimento de Software
com.softwaremill.sttp.tapir:tapir-openapi-docs_2.12,Desenvolvimento de Software
com.softwaremill.sttp.tapir:tapir-openapi-docs_2.13,Desenvolvimento de Software
com.softwaremill.sttp.tapir:tapir-openapi-model_2.13,Desenvolvimento de Software
com.softwaremill.sttp.tapir:tapir-openapi-model_3,Desenvolvimento de Software
com.softwaremill.sttp.tapir:tapir-swagger-ui-bundle_2.12,Segurança e Gestão
com.softwaremill.sttp.tapir:tapir-swagger-ui-bundle_2.13,Segurança e Gestão
com.softwaremill.sttp.tapir:tapir-swagger-ui-bundle_3,Desenvolvimento de Software
com.softwaremill.sttp.tapir:tapir-zio-http-server_3,Diversos
com.softwaremill.sttp.tapir:tapir-zio_3,Diversos
com.solace:solace-broker-mgmt-client,Gerenciamento de Dados
com.solace:solace-semp-action-java-client,Gerenciamento de Dados
com.solace:solace-semp-config-java-client,Gerenciamento de Dados
com.solace:solace-semp-monitor-java-client,Gerenciamento de Dados
com.solace:solace-testcontainer-extension,Gerenciamento de Dados
com.solacesystems:socketjni,Gerenciamento de Dados
com.solacesystems:solclientj-native,Gerenciamento de Dados
com.solacesystems:solrconf,Gerenciamento de Dados
com.sonarsource.c:sonar-c-plugin,Desenvolvimento de Software
com.sonarsource.checkstyle:checkstyle-java7,Desenvolvimento de Software
com.sonarsource.csharp:sonar-csharp-squid-plugin,Desenvolvimento de Software
com.sonarsource.pmd:pmd-java7,Desenvolvimento de Software
com.sonatype.cat.bomxray:bomxray-asm,Desenvolvimento de Software
com.sonatype.cat.bomxray:bomxray-bone,Desenvolvimento de Software
com.sonatype.cat.bomxray:bomxray-callgraph,Desenvolvimento de Software
com.sonatype.cat.bomxray:bomxray-common,Desenvolvimento de Software
com.sonatype.cat.bomxray:bomxray-graph,Desenvolvimento de Software
com.sonatype.cat.bomxray:bomxray-jackson,Desenvolvimento de Software
com.sonatype.cat.bomxray:bomxray-skeleton,Desenvolvimento de Software
com.sonatype.cat.bomxray:bomxray-workspace,Desenvolvimento de Software
com.sonatype.nexus.plugin:nexus-p2-plugin,Desenvolvimento de Software
com.sonatype.nexus.pluginkit:nexus-testsuite-support,Desenvolvimento de Software
com.sonatype.nexus.plugins:nexus-repository-docker,Utilitários e Ferramentas
com.sonatype.nexus.plugins:nexus-repository-move-plugin,Desenvolvimento de Software
com.sonatype.nexus.plugins:nexus-repository-nuget,Utilitários e Ferramentas
com.sonatype.nexus.plugins:nexus-repository-rubygems,Utilitários e Ferramentas
com.sonatype.nexus.plugins:nexus-repository-yum,Utilitários e Ferramentas
com.sonatype.nexus.plugins:nexus-staging-client,Desenvolvimento de Software
com.sonatype.nexus.staging:nexus-staging-client,Desenvolvimento de Software
com.sonatype.nexus.testsuite:nexus-docker-testsupport,Utilitários e Ferramentas
com.sonatype.nexus.testsuite:nxrm-pro-image,Desenvolvimento de Software
com.sonatype.nexus:nexus,Utilitários e Ferramentas
com.sonatype.nexus:nexus-indexer,Desenvolvimento de Software
com.sonatype.nexus:nexuspro-testsuite-support,Desenvolvimento de Software
com.sonian:elasticsearch-test-helper,Desenvolvimento de Software
com.sos-berlin.jobscheduler.engine:engine-common,Segurança e Gestão
com.sothree.slidinguppanel:library,Desenvolvimento de Software
com.soywiz.korlibs.klock:klock-js,Diversos
com.soywiz.korlibs.klock:klock-jvm,Diversos
com.soywiz.korlibs.klock:klock-metadata,Diversos
com.soywiz.korlibs.korim:korim-js,Análise e Processamento de Dados
com.soywiz.korlibs.korim:korim-jvm,Análise e Processamento de Dados
com.soywiz:korlibs-annotations-tvosarm64,Desenvolvimento de Software
com.soywiz:korlibs-checksum-iosx64,Desenvolvimento de Software
com.soywiz:korlibs-compression-iosx64,Desenvolvimento de Software
com.soywiz:korlibs-math-interpolation-js,Desenvolvimento de Software
com.soywiz:korlibs-wstring-watchosarm64,Desenvolvimento de Software
com.speedment.test:connector,Gerenciamento de Dados
com.spicelib:spicelib-commands,Web e Aplicações
com.spicelib:spicelib-reflect,Web e Aplicações
com.spicelib:spicelib-util,Web e Aplicações
com.splitwise:tokenautocomplete,Plataformas e Infraestrutura
com.splunk.logging:splunk-library-javalogging,Segurança e Gestão
com.splunk:splunk,Gerenciamento de Dados
com.spotify.ffwd:ffwd-client,Segurança e Gestão
com.spotify.ffwd:ffwd-http-client,Plataformas e Infraestrutura
com.spotify.sparkey:sparkey,Plataformas e Infraestrutura
com.spotify:elitzur-schemas_2.11,Plataformas e Infraestrutura
com.spotify:elitzur-schemas_2.12,Plataformas e Infraestrutura
com.spotify:elitzur-schemas_2.13,Plataformas e Infraestrutura
com.spotify:scio-schemas_2.12,Plataformas e Infraestrutura
com.spotify:scio-schemas_2.13,Plataformas e Infraestrutura
com.spotify:test_2.11,Plataformas e Infraestrutura
com.spotify:test_2.12,Plataformas e Infraestrutura
com.spotify:test_2.13,Plataformas e Infraestrutura
com.springsource.insight:insight-annotation,Desenvolvimento de Software
com.springsource.util:com.springsource.util.osgi,Desenvolvimento de Software
com.sprinklr:aem-connector.ui.config,Web e Aplicações
com.sprinklr:damConnector2_0.ui.config,Web e Aplicações
com.sqality.scct:scct_2.11,Desenvolvimento de Software
com.squarespace.cldr-engine:cldr-engine,Gerenciamento de Dados
com.squareup.auto.value:auto-value-redacted,Web e Aplicações
com.squareup.coordinators:coordinators,Desenvolvimento de Software
com.squareup.curtains:curtains,Desenvolvimento de Software
com.squareup.leakcanary:shark-hprof-test,Desenvolvimento de Software
com.squareup.leakcanary:shark-test,Desenvolvimento de Software
com.squareup.okhttp3:OkHttp,Diversos
com.squareup.okhttpicu:okhttp-icu-js,Gerenciamento de Dados
com.squareup.okio:okio-testing-support,Desenvolvimento de Software
com.squareup.sqlbrite:sqlbrite,Gerenciamento de Dados
com.squareup.sqldelight:sqldelight-jps-plugin,Gerenciamento de Dados
com.squareup.sqldelight:sqldelight-test-util,Gerenciamento de Dados
com.squareup.sqldelight:test,Gerenciamento de Dados
com.squareup.sqldelight:test-util,Gerenciamento de Dados
com.squareup.tape2:tape,Aplicações Empresariais
com.squareup.tools.build:maven-archeologist,Desenvolvimento de Software
com.srotya.minuteman:minuteman-core,Gerenciamento de Dados
com.srotya:linea,Gerenciamento de Dados
com.sshtools:jafp,Gerenciamento de Dados
com.sshtools:maverick,Gerenciamento de Dados
com.sshtools:maverick-agent,Gerenciamento de Dados
com.sshtools:maverick-ed25519,Gerenciamento de Dados
com.sshtools:nfs-client-java,Gerenciamento de Dados
com.sshtools:terminal-swt,Gerenciamento de Dados
com.sshtools:universal-authenticator-api,Gerenciamento de Dados
com.st:utils,Desenvolvimento de Software
com.starburstdata:starburst-spotify-docker-client,Gerenciamento de Dados
com.stardog:stardog-spring,Análise e Processamento de Dados
com.startapp:inapp-sdk,Diversos
com.starteam:starteam-sdk,Desenvolvimento de Software
com.stehno.vanilla:vanilla-core,Utilitários e Ferramentas
com.stepleaderdigital.reveal:reveal,Desenvolvimento de Software
com.strapdata.elasticsearch.client:elasticsearch-rest-client,Análise e Processamento de Dados
com.strapdata.elasticsearch.distribution.test:elasticsearch,Análise e Processamento de Dados
com.strapdata.elasticsearch.test:framework,Análise e Processamento de Dados
com.strapdata.elasticsearch:plugin-classloader,Análise e Processamento de Dados
com.stratio.crossdata:crossdata-connector-inmemory,Gerenciamento de Dados
com.stratio.crossdata:crossdata-server_2.10,Gerenciamento de Dados
com.stratio.crossdata:crossdata-server_2.11,Gerenciamento de Dados
com.stratio.datasource:spark-mongodb_2.10,Desenvolvimento de Software
com.stratio.datasource:spark-mongodb_2.11,Desenvolvimento de Software
com.streamsets:streamsets-datacollector-dist,Gerenciamento de Dados
com.streamsets:streamsets-datacollector-sdc-solr-api,Gerenciamento de Dados
com.streamsets:streamsets-datacollector-sdc-solr_6-lib,Gerenciamento de Dados
com.streamsets:streamsets-datacollector-solr-protolib,Gerenciamento de Dados
com.streamsets:streamsets-testing,Gerenciamento de Dados
com.stripe:dagon-benchmark_2.10,Aplicações Empresariais
com.stripe:dagon-benchmark_2.11,Aplicações Empresariais
com.stripe:dagon-benchmark_2.12,Aplicações Empresariais
com.stripe:dagon-benchmark_2.13,Aplicações Empresariais
com.stripe:stripe-common,Aplicações Empresariais
com.struqt:struqt-base64,Desenvolvimento de Software
com.stuartsierra:component,Desenvolvimento de Software
com.sumologic.plugins.http:sumologic-http-core,Desenvolvimento de Software
com.sun..mail:javax.mail,Desenvolvimento de Software
com.sun.corba:pfl-basic,Integração e Comunicação
com.sun.corba:pfl-dynamic,Integração e Comunicação
com.sun.corba:pfl-tf,Integração e Comunicação
com.sun.faces.build:jsf-tools,Web e Aplicações
com.sun.faces:jsf-imp,Desenvolvimento de Software
com.sun.httpserver:httpserver,Web e Aplicações
com.sun.japex.jdsl:jdsl,Web e Aplicações
com.sun.java:tools,Segurança e Gestão
com.sun.javaee.blueprints:bp-ui-simple,Web e Aplicações
com.sun.javafx:ant-javafx,Desenvolvimento Frontend
com.sun.javafx:jfxrt,Diversos
com.sun.jdk.applet:plugin,Web e Aplicações
com.sun.jdk:jdk-tools,Desenvolvimento de Software
com.sun.jdk:plugin,Plataformas e Infraestrutura
com.sun.jdmk:jmxtools,Gerenciamento de Dados
com.sun.jlfgr:jlfgr,Desenvolvimento Frontend
com.sun.jmx:jmxri,Desenvolvimento de Software
com.sun.jna:com.sun.jna,Desenvolvimento de Software
com.sun.jna:com.sun.jna.platform,Desenvolvimento de Software
com.sun.jndi.ldap:ldapbp,Segurança e Gestão
com.sun.jndi:fscontext,Desenvolvimento de Software
com.sun.jndi:ldap,Diversos
com.sun.jndi:providerutil,Desenvolvimento de Software
com.sun.jre:rhino,Gerenciamento de Dados
com.sun.kvem:kenv,Desenvolvimento de Software
com.sun.media:jai-codec,Diversos
com.sun.msv:com.springsource.com.sun.msv.datatype,Análise e Processamento de Dados
com.sun.org.apache.xml.security:xmlsec,Gerenciamento de Dados
com.sun.portal:portlet-container,Desenvolvimento de Software
com.sun.scn:sysnet-registration,Web e Aplicações
com.sun.script:bsh-engine,Desenvolvimento de Software
com.sun.script:groovy-engine,Integração e Comunicação
com.sun.script:jruby-engine,Desenvolvimento de Software
com.sun.script:js-engine,Desenvolvimento de Software
com.sun.script:jython-engine,Desenvolvimento de Software
com.sun.shoal:shoal-gms,Desenvolvimento de Software
com.sun.shoal:shoal-jxta,Desenvolvimento de Software
com.sun.speech.freetts:freetts,Desenvolvimento Frontend
com.sun.speech:freetts,Gerenciamento de Dados
com.sun.speech:freetts-cmu_time_awb,Gerenciamento de Dados
com.sun.speech:freetts-cmu_us_kal,Gerenciamento de Dados
com.sun.speech:freetts-cmudict04,Gerenciamento de Dados
com.sun.speech:freetts-cmulex,Gerenciamento de Dados
com.sun.speech:freetts-cmutimelex,Gerenciamento de Dados
com.sun.speech:freetts-en_us,Gerenciamento de Dados
com.sun.speech:freetts-jsapi,Gerenciamento de Dados
com.sun.tools.visualvm.api:com-sun-tools-visualvm-application,Gerenciamento de Dados
com.sun.tools.visualvm.api:com-sun-tools-visualvm-application-views,Gerenciamento de Dados
com.sun.tools.visualvm.api:com-sun-tools-visualvm-charts,Gerenciamento de Dados
com.sun.tools.visualvm.api:com-sun-tools-visualvm-core,Gerenciamento de Dados
com.sun.tools.visualvm.api:com-sun-tools-visualvm-tools,Gerenciamento de Dados
com.sun.tools.visualvm.api:org-openide-modules,Gerenciamento de Dados
com.sun.tools.visualvm.api:org-openide-util,Gerenciamento de Dados
com.sun.tools:jconsole,Gerenciamento de Dados
com.sun.tools:tools,Gerenciamento de Dados
com.sun.xml.bind:jaxb-all.osgi,Gerenciamento de Dados
com.sun.xml.bind:jaxb-xjc-openengsb,Integração e Comunicação
com.sun.xml.ws:http,Gerenciamento de Dados
com.sun.xml.ws:jaxws-rt-bundle,Gerenciamento de Dados
com.sun.xml.ws:jaxws-tools-bundle,Gerenciamento de Dados
com.sun.xml.ws:metro-webservices-api,Gerenciamento de Dados
com.sun.xml.ws:metro-webservices-rt,Gerenciamento de Dados
com.sun.xml.ws:metro-webservices-tools,Gerenciamento de Dados
com.sun.xml.wsit:txnannprocessor,Gerenciamento de Dados
com.sun.xml.wsit:wsit-rt,Gerenciamento de Dados
com.sun.xml.wsit:wsit-tools,Gerenciamento de Dados
com.sun.xml.wsit:xmldsig,Gerenciamento de Dados
com.sun.xml.wsit:xmlsec,Gerenciamento de Dados
com.sun.xml.wsit:xws-security,Gerenciamento de Dados
com.sun.xml:com.springsource.com.sun.tools.xjc,Análise e Processamento de Dados
com.sun.xml:com.springsource.com.sun.xml.bind,Análise e Processamento de Dados
com.sun.xml:com.springsource.com.sun.xml.bind.jaxb1,Análise e Processamento de Dados
com.sun.xml:com.springsource.com.sun.xml.fastinfoset,Análise e Processamento de Dados
com.sun.xml:com.springsource.com.sun.xml.messaging.saaj,Gerenciamento de Dados
com.sun:bootclasspath,Gerenciamento de Dados
com.sun:common-annotations,Integração e Comunicação
com.sun:dt,Gerenciamento de Dados
com.sun:jce,Desenvolvimento de Software
com.sun:jconsole,Desenvolvimento de Software
com.sun:jimi-pro,Diversos
com.sun:jsf-impl,Web e Aplicações
com.sun:plugin,Desenvolvimento de Software
com.sun:tools,Desenvolvimento de Software
com.swiftmq:swiftmq-client,Gerenciamento de Dados
com.swirlyvision:swirly-vision,Desenvolvimento de Software
com.swisscom.cloud.sb:configuration,Web e Aplicações
com.swisscom.cloud.sb:credential-service,Web e Aplicações
com.swoval:apple-file-events,Desenvolvimento de Software
com.swoval:file-tree-views,Desenvolvimento de Software
com.sybase.jdbcx:jconn4,Gerenciamento de Dados
com.sybase:jconn4,Desenvolvimento de Software
com.synchronica:jeceira,Diversos
com.taboola:android-sdk-plus-push,Diversos
com.taobao.arthas:arthas-common,Diversos
com.taobao.arthas:arthas-spring-boot-starter,Gerenciamento de Dados
com.taobao.common.uic.uic-common:common-uic-common,Desenvolvimento de Software
com.taobao.configserver:config-client,Diversos
com.taobao.csp:sentinel,Diversos
com.taobao.drc:h2,Gerenciamento de Dados
com.taobao.hsf:LightApi,Diversos
com.taobao.hsf:hsf.app.spring,Diversos
com.taobao.metaq.final:metaq-client,Web e Aplicações
com.taobao.tbdatasource:tbdatasource,Diversos
com.taobao.togo:clients,Gerenciamento de Dados
com.taobao:taobao-client,Desenvolvimento de Software
com.taoensso:nippy,Desenvolvimento de Software
com.tapjoy:tapjoy-android-sdk,Diversos
com.taplytics.sdk:taplytics,Análise e Processamento de Dados
